right_2020_04_19_21_24_52_964,-0.200000
center_2020_04_19_21_24_53_049,0.000000
left_2020_04_19_21_24_53_049,0.200000
right_2020_04_19_21_24_53_049,-0.200000
center_2020_04_19_21_24_53_138,0.000000
left_2020_04_19_21_24_53_138,0.200000
right_2020_04_19_21_24_53_138,-0.200000
center_2020_04_19_21_24_53_230,0.000000
left_2020_04_19_21_24_53_230,0.200000
right_2020_04_19_21_24_53_230,-0.200000
center_2020_04_19_21_24_53_320,0.000000
left_2020_04_19_21_24_53_320,0.200000
right_2020_04_19_21_24_53_320,-0.200000
center_2020_04_19_21_24_53_410,0.000000
left_2020_04_19_21_24_53_410,0.200000
right_2020_04_19_21_24_53_410,-0.200000
center_2020_04_19_21_24_53_490,0.000000
left_2020_04_19_21_24_53_490,0.200000
right_2020_04_19_21_24_53_490,-0.200000
center_2020_04_19_21_24_53_584,0.000000
left_2020_04_19_21_24_53_584,0.200000
right_2020_04_19_21_24_53_584,-0.200000
center_2020_04_19_21_24_53_673,0.000000
left_2020_04_19_21_24_53_673,0.200000
right_2020_04_19_21_24_53_673,-0.200000
center_2020_04_19_21_24_53_761,0.000000
left_2020_04_19_21_24_53_761,0.200000
right_2020_04_19_21_24_53_761,-0.200000
center_2020_04_19_21_24_53_851,0.000000
left_2020_04_19_21_24_53_851,0.200000
right_2020_04_19_21_24_53_851,-0.200000
center_2020_04_19_21_24_53_934,0.000000
left_2020_04_19_21_24_53_934,0.200000
right_2020_04_19_21_24_53_934,-0.200000
center_2020_04_19_21_24_54_031,0.000000
left_2020_04_19_21_24_54_031,0.200000
right_2020_04_19_21_24_54_031,-0.200000
center_2020_04_19_21_24_54_121,0.000000
left_2020_04_19_21_24_54_121,0.200000
right_2020_04_19_21_24_54_121,-0.200000
center_2020_04_19_21_24_54_201,0.000000
left_2020_04_19_21_24_54_201,0.200000
right_2020_04_19_21_24_54_201,-0.200000
center_2020_04_19_21_24_54_288,0.000000
left_2020_04_19_21_24_54_288,0.200000
right_2020_04_19_21_24_54_288,-0.200000
center_2020_04_19_21_24_54_370,0.000000
left_2020_04_19_21_24_54_370,0.200000
right_2020_04_19_21_24_54_370,-0.200000
center_2020_04_19_21_24_54_457,0.000000
left_2020_04_19_21_24_54_457,0.200000
right_2020_04_19_21_24_54_457,-0.200000
center_2020_04_19_21_24_54_527,0.000000
left_2020_04_19_21_24_54_527,0.200000
right_2020_04_19_21_24_54_527,-0.200000
center_2020_04_19_21_24_54_616,0.000000
left_2020_04_19_21_24_54_616,0.200000
right_2020_04_19_21_24_54_616,-0.200000
center_2020_04_19_21_24_54_707,0.000000
left_2020_04_19_21_24_54_707,0.200000
right_2020_04_19_21_24_54_707,-0.200000
center_2020_04_19_21_24_54_796,0.000000
left_2020_04_19_21_24_54_796,0.200000
right_2020_04_19_21_24_54_796,-0.200000
center_2020_04_19_21_24_54_890,0.000000
left_2020_04_19_21_24_54_890,0.200000
right_2020_04_19_21_24_54_890,-0.200000
center_2020_04_19_21_24_54_983,0.000000
left_2020_04_19_21_24_54_983,0.200000
right_2020_04_19_21_24_54_983,-0.200000
center_2020_04_19_21_24_55_072,0.000000
left_2020_04_19_21_24_55_072,0.200000
right_2020_04_19_21_24_55_072,-0.200000
center_2020_04_19_21_24_55_166,0.000000
left_2020_04_19_21_24_55_166,0.200000
right_2020_04_19_21_24_55_166,-0.200000
center_2020_04_19_21_24_55_263,0.000000
left_2020_04_19_21_24_55_263,0.200000
right_2020_04_19_21_24_55_263,-0.200000
center_2020_04_19_21_24_55_359,0.000000
left_2020_04_19_21_24_55_359,0.200000
right_2020_04_19_21_24_55_359,-0.200000
center_2020_04_19_21_24_55_446,0.000000
left_2020_04_19_21_24_55_446,0.200000
right_2020_04_19_21_24_55_446,-0.200000
center_2020_04_19_21_24_55_539,0.000000
left_2020_04_19_21_24_55_539,0.200000
right_2020_04_19_21_24_55_539,-0.200000
center_2020_04_19_21_24_55_622,0.000000
left_2020_04_19_21_24_55_622,0.200000
right_2020_04_19_21_24_55_622,-0.200000
center_2020_04_19_21_24_55_719,0.000000
left_2020_04_19_21_24_55_719,0.200000
right_2020_04_19_21_24_55_719,-0.200000
center_2020_04_19_21_24_55_807,0.050000
left_2020_04_19_21_24_55_807,0.250000
right_2020_04_19_21_24_55_807,-0.150000
center_2020_04_19_21_24_55_898,0.300000
left_2020_04_19_21_24_55_898,0.500000
right_2020_04_19_21_24_55_898,0.100000
center_2020_04_19_21_24_55_997,0.550000
left_2020_04_19_21_24_55_997,0.750000
right_2020_04_19_21_24_55_997,0.350000
center_2020_04_19_21_24_56_091,0.561131
left_2020_04_19_21_24_56_091,0.761131
right_2020_04_19_21_24_56_091,0.361131
center_2020_04_19_21_24_56_179,0.298760
left_2020_04_19_21_24_56_179,0.498760
right_2020_04_19_21_24_56_179,0.098760
center_2020_04_19_21_24_56_270,0.023171
left_2020_04_19_21_24_56_270,0.223171
right_2020_04_19_21_24_56_270,-0.176829
center_2020_04_19_21_24_56_342,0.000000
left_2020_04_19_21_24_56_342,0.200000
right_2020_04_19_21_24_56_342,-0.200000
center_2020_04_19_21_24_56_440,0.000000
left_2020_04_19_21_24_56_440,0.200000
right_2020_04_19_21_24_56_440,-0.200000
center_2020_04_19_21_24_56_511,0.000000
left_2020_04_19_21_24_56_511,0.200000
right_2020_04_19_21_24_56_511,-0.200000
center_2020_04_19_21_24_56_582,0.000000
left_2020_04_19_21_24_56_582,0.200000
right_2020_04_19_21_24_56_582,-0.200000
center_2020_04_19_21_24_56_650,-0.100000
left_2020_04_19_21_24_56_650,0.100000
right_2020_04_19_21_24_56_650,-0.300000
center_2020_04_19_21_24_56_748,-0.350000
left_2020_04_19_21_24_56_748,-0.150000
right_2020_04_19_21_24_56_748,-0.550000
center_2020_04_19_21_24_56_819,-0.550000
left_2020_04_19_21_24_56_819,-0.350000
right_2020_04_19_21_24_56_819,-0.750000
center_2020_04_19_21_24_56_893,-0.390433
left_2020_04_19_21_24_56_893,-0.190433
right_2020_04_19_21_24_56_893,-0.590433
center_2020_04_19_21_24_56_993,-0.089557
left_2020_04_19_21_24_56_993,0.110443
right_2020_04_19_21_24_56_993,-0.289557
center_2020_04_19_21_24_57_086,0.000000
left_2020_04_19_21_24_57_086,0.200000
right_2020_04_19_21_24_57_086,-0.200000
center_2020_04_19_21_24_57_176,0.000000
left_2020_04_19_21_24_57_176,0.200000
right_2020_04_19_21_24_57_176,-0.200000
center_2020_04_19_21_24_57_262,0.000000
left_2020_04_19_21_24_57_262,0.200000
right_2020_04_19_21_24_57_262,-0.200000
center_2020_04_19_21_24_57_344,0.000000
left_2020_04_19_21_24_57_344,0.200000
right_2020_04_19_21_24_57_344,-0.200000
center_2020_04_19_21_24_57_434,0.000000
left_2020_04_19_21_24_57_434,0.200000
right_2020_04_19_21_24_57_434,-0.200000
center_2020_04_19_21_24_57_530,0.000000
left_2020_04_19_21_24_57_530,0.200000
right_2020_04_19_21_24_57_530,-0.200000
center_2020_04_19_21_24_57_624,0.000000
left_2020_04_19_21_24_57_624,0.200000
right_2020_04_19_21_24_57_624,-0.200000
center_2020_04_19_21_24_57_723,0.000000
left_2020_04_19_21_24_57_723,0.200000
right_2020_04_19_21_24_57_723,-0.200000
center_2020_04_19_21_24_57_790,0.000000
left_2020_04_19_21_24_57_790,0.200000
right_2020_04_19_21_24_57_790,-0.200000
center_2020_04_19_21_24_57_882,0.000000
left_2020_04_19_21_24_57_882,0.200000
right_2020_04_19_21_24_57_882,-0.200000
center_2020_04_19_21_24_57_975,0.000000
left_2020_04_19_21_24_57_975,0.200000
right_2020_04_19_21_24_57_975,-0.200000
center_2020_04_19_21_24_58_069,0.000000
left_2020_04_19_21_24_58_069,0.200000
right_2020_04_19_21_24_58_069,-0.200000
center_2020_04_19_21_24_58_162,0.000000
left_2020_04_19_21_24_58_162,0.200000
right_2020_04_19_21_24_58_162,-0.200000
center_2020_04_19_21_24_58_261,0.100000
left_2020_04_19_21_24_58_261,0.300000
right_2020_04_19_21_24_58_261,-0.100000
center_2020_04_19_21_24_58_354,0.300000
left_2020_04_19_21_24_58_354,0.500000
right_2020_04_19_21_24_58_354,0.100000
center_2020_04_19_21_24_58_451,0.267108
left_2020_04_19_21_24_58_451,0.467108
right_2020_04_19_21_24_58_451,0.067108
center_2020_04_19_21_24_58_550,0.000000
left_2020_04_19_21_24_58_550,0.200000
right_2020_04_19_21_24_58_550,-0.200000
center_2020_04_19_21_24_58_645,0.000000
left_2020_04_19_21_24_58_645,0.200000
right_2020_04_19_21_24_58_645,-0.200000
center_2020_04_19_21_24_58_716,0.000000
left_2020_04_19_21_24_58_716,0.200000
right_2020_04_19_21_24_58_716,-0.200000
center_2020_04_19_21_24_58_783,0.000000
left_2020_04_19_21_24_58_783,0.200000
right_2020_04_19_21_24_58_783,-0.200000
center_2020_04_19_21_24_58_883,0.000000
left_2020_04_19_21_24_58_883,0.200000
right_2020_04_19_21_24_58_883,-0.200000
center_2020_04_19_21_24_58_951,0.000000
left_2020_04_19_21_24_58_951,0.200000
right_2020_04_19_21_24_58_951,-0.200000
center_2020_04_19_21_24_59_021,-0.100000
left_2020_04_19_21_24_59_021,0.100000
right_2020_04_19_21_24_59_021,-0.300000
center_2020_04_19_21_24_59_093,-0.250000
left_2020_04_19_21_24_59_093,-0.050000
right_2020_04_19_21_24_59_093,-0.450000
center_2020_04_19_21_24_59_193,-0.228469
left_2020_04_19_21_24_59_193,-0.028469
right_2020_04_19_21_24_59_193,-0.428469
center_2020_04_19_21_24_59_287,0.000000
left_2020_04_19_21_24_59_287,0.200000
right_2020_04_19_21_24_59_287,-0.200000
center_2020_04_19_21_24_59_386,0.000000
left_2020_04_19_21_24_59_386,0.200000
right_2020_04_19_21_24_59_386,-0.200000
center_2020_04_19_21_24_59_487,0.000000
left_2020_04_19_21_24_59_487,0.200000
right_2020_04_19_21_24_59_487,-0.200000
center_2020_04_19_21_24_59_586,0.000000
left_2020_04_19_21_24_59_586,0.200000
right_2020_04_19_21_24_59_586,-0.200000
center_2020_04_19_21_24_59_688,0.000000
left_2020_04_19_21_24_59_688,0.200000
right_2020_04_19_21_24_59_688,-0.200000
center_2020_04_19_21_24_59_782,0.000000
left_2020_04_19_21_24_59_782,0.200000
right_2020_04_19_21_24_59_782,-0.200000
center_2020_04_19_21_24_59_850,0.100000
left_2020_04_19_21_24_59_850,0.300000
right_2020_04_19_21_24_59_850,-0.100000
center_2020_04_19_21_24_59_945,0.215352
left_2020_04_19_21_24_59_945,0.415352
right_2020_04_19_21_24_59_945,0.015352
center_2020_04_19_21_25_00_042,0.000000
left_2020_04_19_21_25_00_042,0.200000
right_2020_04_19_21_25_00_042,-0.200000
center_2020_04_19_21_25_00_110,0.000000
left_2020_04_19_21_25_00_110,0.200000
right_2020_04_19_21_25_00_110,-0.200000
center_2020_04_19_21_25_00_178,0.000000
left_2020_04_19_21_25_00_178,0.200000
right_2020_04_19_21_25_00_178,-0.200000
center_2020_04_19_21_25_00_246,0.000000
left_2020_04_19_21_25_00_246,0.200000
right_2020_04_19_21_25_00_246,-0.200000
center_2020_04_19_21_25_00_319,0.000000
left_2020_04_19_21_25_00_319,0.200000
right_2020_04_19_21_25_00_319,-0.200000
center_2020_04_19_21_25_00_389,0.000000
left_2020_04_19_21_25_00_389,0.200000
right_2020_04_19_21_25_00_389,-0.200000
center_2020_04_19_21_25_00_487,0.000000
left_2020_04_19_21_25_00_487,0.200000
right_2020_04_19_21_25_00_487,-0.200000
center_2020_04_19_21_25_00_585,0.000000
left_2020_04_19_21_25_00_585,0.200000
right_2020_04_19_21_25_00_585,-0.200000
center_2020_04_19_21_25_00_656,0.000000
left_2020_04_19_21_25_00_656,0.200000
right_2020_04_19_21_25_00_656,-0.200000
center_2020_04_19_21_25_00_725,0.000000
left_2020_04_19_21_25_00_725,0.200000
right_2020_04_19_21_25_00_725,-0.200000
center_2020_04_19_21_25_00_828,0.250000
left_2020_04_19_21_25_00_828,0.450000
right_2020_04_19_21_25_00_828,0.050000
center_2020_04_19_21_25_00_923,0.229539
left_2020_04_19_21_25_00_923,0.429539
right_2020_04_19_21_25_00_923,0.029539
center_2020_04_19_21_25_00_990,0.025221
left_2020_04_19_21_25_00_990,0.225221
right_2020_04_19_21_25_00_990,-0.174779
center_2020_04_19_21_25_01_082,0.000000
left_2020_04_19_21_25_01_082,0.200000
right_2020_04_19_21_25_01_082,-0.200000
center_2020_04_19_21_25_01_182,0.000000
left_2020_04_19_21_25_01_182,0.200000
right_2020_04_19_21_25_01_182,-0.200000
center_2020_04_19_21_25_01_273,0.000000
left_2020_04_19_21_25_01_273,0.200000
right_2020_04_19_21_25_01_273,-0.200000
center_2020_04_19_21_25_01_368,0.000000
left_2020_04_19_21_25_01_368,0.200000
right_2020_04_19_21_25_01_368,-0.200000
center_2020_04_19_21_25_01_469,0.000000
left_2020_04_19_21_25_01_469,0.200000
right_2020_04_19_21_25_01_469,-0.200000
center_2020_04_19_21_25_01_560,0.000000
left_2020_04_19_21_25_01_560,0.200000
right_2020_04_19_21_25_01_560,-0.200000
center_2020_04_19_21_25_01_634,0.000000
left_2020_04_19_21_25_01_634,0.200000
right_2020_04_19_21_25_01_634,-0.200000
center_2020_04_19_21_25_01_730,0.150000
left_2020_04_19_21_25_01_730,0.350000
right_2020_04_19_21_25_01_730,-0.050000
center_2020_04_19_21_25_01_802,0.350000
left_2020_04_19_21_25_01_802,0.550000
right_2020_04_19_21_25_01_802,0.150000
center_2020_04_19_21_25_01_875,0.182397
left_2020_04_19_21_25_01_875,0.382397
right_2020_04_19_21_25_01_875,-0.017603
center_2020_04_19_21_25_01_949,0.000000
left_2020_04_19_21_25_01_949,0.200000
right_2020_04_19_21_25_01_949,-0.200000
center_2020_04_19_21_25_02_023,0.000000
left_2020_04_19_21_25_02_023,0.200000
right_2020_04_19_21_25_02_023,-0.200000
center_2020_04_19_21_25_02_095,0.000000
left_2020_04_19_21_25_02_095,0.200000
right_2020_04_19_21_25_02_095,-0.200000
center_2020_04_19_21_25_02_166,0.000000
left_2020_04_19_21_25_02_166,0.200000
right_2020_04_19_21_25_02_166,-0.200000
center_2020_04_19_21_25_02_237,0.000000
left_2020_04_19_21_25_02_237,0.200000
right_2020_04_19_21_25_02_237,-0.200000
center_2020_04_19_21_25_02_306,0.000000
left_2020_04_19_21_25_02_306,0.200000
right_2020_04_19_21_25_02_306,-0.200000
center_2020_04_19_21_25_02_377,0.000000
left_2020_04_19_21_25_02_377,0.200000
right_2020_04_19_21_25_02_377,-0.200000
center_2020_04_19_21_25_02_446,0.000000
left_2020_04_19_21_25_02_446,0.200000
right_2020_04_19_21_25_02_446,-0.200000
center_2020_04_19_21_25_02_513,0.000000
left_2020_04_19_21_25_02_513,0.200000
right_2020_04_19_21_25_02_513,-0.200000
center_2020_04_19_21_25_02_581,0.000000
left_2020_04_19_21_25_02_581,0.200000
right_2020_04_19_21_25_02_581,-0.200000
center_2020_04_19_21_25_02_649,0.000000
left_2020_04_19_21_25_02_649,0.200000
right_2020_04_19_21_25_02_649,-0.200000
center_2020_04_19_21_25_02_718,0.000000
left_2020_04_19_21_25_02_718,0.200000
right_2020_04_19_21_25_02_718,-0.200000
center_2020_04_19_21_25_02_787,0.000000
left_2020_04_19_21_25_02_787,0.200000
right_2020_04_19_21_25_02_787,-0.200000
center_2020_04_19_21_25_02_862,0.000000
left_2020_04_19_21_25_02_862,0.200000
right_2020_04_19_21_25_02_862,-0.200000
center_2020_04_19_21_25_02_939,0.100000
left_2020_04_19_21_25_02_939,0.300000
right_2020_04_19_21_25_02_939,-0.100000
center_2020_04_19_21_25_03_011,0.140622
left_2020_04_19_21_25_03_011,0.340622
right_2020_04_19_21_25_03_011,-0.059378
center_2020_04_19_21_25_03_087,0.000000
left_2020_04_19_21_25_03_087,0.200000
right_2020_04_19_21_25_03_087,-0.200000
center_2020_04_19_21_25_03_185,0.000000
left_2020_04_19_21_25_03_185,0.200000
right_2020_04_19_21_25_03_185,-0.200000
center_2020_04_19_21_25_03_254,0.000000
left_2020_04_19_21_25_03_254,0.200000
right_2020_04_19_21_25_03_254,-0.200000
center_2020_04_19_21_25_03_327,0.000000
left_2020_04_19_21_25_03_327,0.200000
right_2020_04_19_21_25_03_327,-0.200000
center_2020_04_19_21_25_03_398,0.000000
left_2020_04_19_21_25_03_398,0.200000
right_2020_04_19_21_25_03_398,-0.200000
center_2020_04_19_21_25_03_465,0.000000
left_2020_04_19_21_25_03_465,0.200000
right_2020_04_19_21_25_03_465,-0.200000
center_2020_04_19_21_25_03_543,0.000000
left_2020_04_19_21_25_03_543,0.200000
right_2020_04_19_21_25_03_543,-0.200000
center_2020_04_19_21_25_03_619,0.100000
left_2020_04_19_21_25_03_619,0.300000
right_2020_04_19_21_25_03_619,-0.100000
center_2020_04_19_21_25_03_689,0.250000
left_2020_04_19_21_25_03_689,0.450000
right_2020_04_19_21_25_03_689,0.050000
center_2020_04_19_21_25_03_766,0.107346
left_2020_04_19_21_25_03_766,0.307346
right_2020_04_19_21_25_03_766,-0.092654
center_2020_04_19_21_25_03_834,0.000000
left_2020_04_19_21_25_03_834,0.200000
right_2020_04_19_21_25_03_834,-0.200000
center_2020_04_19_21_25_03_905,0.000000
left_2020_04_19_21_25_03_905,0.200000
right_2020_04_19_21_25_03_905,-0.200000
center_2020_04_19_21_25_03_977,0.000000
left_2020_04_19_21_25_03_977,0.200000
right_2020_04_19_21_25_03_977,-0.200000
center_2020_04_19_21_25_04_046,0.000000
left_2020_04_19_21_25_04_046,0.200000
right_2020_04_19_21_25_04_046,-0.200000
center_2020_04_19_21_25_04_113,0.000000
left_2020_04_19_21_25_04_113,0.200000
right_2020_04_19_21_25_04_113,-0.200000
center_2020_04_19_21_25_04_217,0.200000
left_2020_04_19_21_25_04_217,0.400000
right_2020_04_19_21_25_04_217,0.000000
center_2020_04_19_21_25_04_317,0.000000
left_2020_04_19_21_25_04_317,0.200000
right_2020_04_19_21_25_04_317,-0.200000
center_2020_04_19_21_25_04_385,0.000000
left_2020_04_19_21_25_04_385,0.200000
right_2020_04_19_21_25_04_385,-0.200000
center_2020_04_19_21_25_04_456,0.000000
left_2020_04_19_21_25_04_456,0.200000
right_2020_04_19_21_25_04_456,-0.200000
center_2020_04_19_21_25_04_525,0.000000
left_2020_04_19_21_25_04_525,0.200000
right_2020_04_19_21_25_04_525,-0.200000
center_2020_04_19_21_25_04_595,0.150000
left_2020_04_19_21_25_04_595,0.350000
right_2020_04_19_21_25_04_595,-0.050000
center_2020_04_19_21_25_04_664,0.350000
left_2020_04_19_21_25_04_664,0.550000
right_2020_04_19_21_25_04_664,0.150000
center_2020_04_19_21_25_04_742,0.184935
left_2020_04_19_21_25_04_742,0.384935
right_2020_04_19_21_25_04_742,-0.015065
center_2020_04_19_21_25_04_819,0.000000
left_2020_04_19_21_25_04_819,0.200000
right_2020_04_19_21_25_04_819,-0.200000
center_2020_04_19_21_25_04_897,0.000000
left_2020_04_19_21_25_04_897,0.200000
right_2020_04_19_21_25_04_897,-0.200000
center_2020_04_19_21_25_04_971,0.000000
left_2020_04_19_21_25_04_971,0.200000
right_2020_04_19_21_25_04_971,-0.200000
center_2020_04_19_21_25_05_042,0.000000
left_2020_04_19_21_25_05_042,0.200000
right_2020_04_19_21_25_05_042,-0.200000
center_2020_04_19_21_25_05_111,0.000000
left_2020_04_19_21_25_05_111,0.200000
right_2020_04_19_21_25_05_111,-0.200000
center_2020_04_19_21_25_05_182,0.000000
left_2020_04_19_21_25_05_182,0.200000
right_2020_04_19_21_25_05_182,-0.200000
center_2020_04_19_21_25_05_252,0.000000
left_2020_04_19_21_25_05_252,0.200000
right_2020_04_19_21_25_05_252,-0.200000
center_2020_04_19_21_25_05_331,0.000000
left_2020_04_19_21_25_05_331,0.200000
right_2020_04_19_21_25_05_331,-0.200000
center_2020_04_19_21_25_05_405,0.200000
left_2020_04_19_21_25_05_405,0.400000
right_2020_04_19_21_25_05_405,0.000000
center_2020_04_19_21_25_05_480,0.400000
left_2020_04_19_21_25_05_480,0.600000
right_2020_04_19_21_25_05_480,0.200000
center_2020_04_19_21_25_05_553,0.440460
left_2020_04_19_21_25_05_553,0.640459
right_2020_04_19_21_25_05_553,0.240459
center_2020_04_19_21_25_05_623,0.229370
left_2020_04_19_21_25_05_623,0.429370
right_2020_04_19_21_25_05_623,0.029370
center_2020_04_19_21_25_05_694,0.013965
left_2020_04_19_21_25_05_694,0.213965
right_2020_04_19_21_25_05_694,-0.186035
center_2020_04_19_21_25_05_769,0.000000
left_2020_04_19_21_25_05_769,0.200000
right_2020_04_19_21_25_05_769,-0.200000
center_2020_04_19_21_25_05_845,0.000000
left_2020_04_19_21_25_05_845,0.200000
right_2020_04_19_21_25_05_845,-0.200000
center_2020_04_19_21_25_05_918,0.000000
left_2020_04_19_21_25_05_918,0.200000
right_2020_04_19_21_25_05_918,-0.200000
center_2020_04_19_21_25_06_002,0.000000
left_2020_04_19_21_25_06_002,0.200000
right_2020_04_19_21_25_06_002,-0.200000
center_2020_04_19_21_25_06_075,0.000000
left_2020_04_19_21_25_06_075,0.200000
right_2020_04_19_21_25_06_075,-0.200000
center_2020_04_19_21_25_06_149,0.000000
left_2020_04_19_21_25_06_149,0.200000
right_2020_04_19_21_25_06_149,-0.200000
center_2020_04_19_21_25_06_221,0.200000
left_2020_04_19_21_25_06_221,0.400000
right_2020_04_19_21_25_06_221,0.000000
